NH3,NO2,PM10,Lat,Lon,Station
1.58,47.63,34.174,52.803657,5.050509,NL10538
1.46,36.46,26.386,52.803657,5.050509,NL10538
1.46,34.44,34.93,52.803657,5.050509,NL10538
1.65,37.12,27.766,52.803657,5.050509,NL10538
1.52,28.17,28.522,52.803657,5.050509,NL10538
1.4,26.58,39.442,52.803657,5.050509,NL10538
1.33,28.9,20.614,52.803657,5.050509,NL10538
1.58,25.97,18.346,52.803657,5.050509,NL10538
1.58,30.83,30.406,52.803657,5.050509,NL10538
1.65,33.69,26.758,52.803657,5.050509,NL10538
1.65,31.12,45.478,52.803657,5.050509,NL10538
1.58,35.44,,52.803657,5.050509,NL10538
1.58,31.2,43.594,52.803657,5.050509,NL10538
1.58,32.78,43.594,52.803657,5.050509,NL10538
1.58,29.97,40.582,52.803657,5.050509,NL10538
1.96,27.21,42.466,52.803657,5.050509,NL10538
1.77,21.22,47.734,52.803657,5.050509,NL10538
1.4,13.44,34.93,52.803657,5.050509,NL10538
1.15,9.57,44.722,52.803657,5.050509,NL10538
1.02,7.39,38.314,52.803657,5.050509,NL10538
0.9,7.43,28.522,52.803657,5.050509,NL10538
0.81,7.71,18.73,52.803657,5.050509,NL10538
0.77,6.7,27.766,52.803657,5.050509,NL10538
0.65,5.52,31.534,52.803657,5.050509,NL10538
0.58,7.27,53.014,52.803657,5.050509,NL10538
0.52,9.28,49.246,52.803657,5.050509,NL10538
0.52,7.28,42.082,52.803657,5.050509,NL10538
0.58,8.12,42.838,52.803657,5.050509,NL10538
0.58,8.29,46.978,52.803657,5.050509,NL10538
0.58,9.34,49.246,52.803657,5.050509,NL10538
0.62,9.16,47.362,52.803657,5.050509,NL10538
0.65,9.69,46.234,52.803657,5.050509,NL10538
0.71,9.15,44.35,52.803657,5.050509,NL10538
0.71,7.38,33.418,52.803657,5.050509,NL10538
0.65,7.31,27.01,52.803657,5.050509,NL10538
0.58,8.48,43.966,52.803657,5.050509,NL10538
0.58,8.71,,52.803657,5.050509,NL10538
0.58,8.31,50.746,52.803657,5.050509,NL10538
0.52,8.56,46.978,52.803657,5.050509,NL10538
0.52,10.15,57.154,52.803657,5.050509,NL10538
0.46,11.18,64.318,52.803657,5.050509,NL10538
0.46,13.49,77.494,52.803657,5.050509,NL10538
0.4,16.73,96.466,52.803657,5.050509,NL10538
0.4,20.28,94.834,52.803657,5.050509,NL10538
0.4,20.08,120.958,52.803657,5.050509,NL10538
0.43,19.01,120.454,52.803657,5.050509,NL10538
